year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2012,final,ie,mk,ie,mk,0,,
2012,final,ie,lt,ie,lt,7,,
2012,final,ie,ua,ie,ua,3,,
2012,final,ie,cy,ie,cy,0,,
2012,final,ie,gr,ie,gr,0,,
2012,final,ie,ba,ie,ba,0,,
2012,final,ie,ie,ie,ie,0,,
2012,final,ie,is,ie,is,0,,
2012,final,ie,mt,ie,mt,0,,
2012,final,ie,fr,ie,fr,0,,
2012,final,ie,dk,ie,dk,0,,
2012,final,ie,hu,ie,hu,0,,
2012,final,ie,gb,ie,gb,4,,
2012,final,ie,no,ie,no,0,,
2012,final,il,se,il,se,12,,
2012,final,il,ru,il,ru,7,,
2012,final,il,rs,il,rs,0,,
2012,final,il,az,il,az,8,,
2012,final,il,al,il,al,0,,
2012,final,il,ee,il,ee,0,,
2012,final,il,tr,il,tr,1,,
2012,final,il,de,il,de,0,,
2012,final,il,it,il,it,4,,
2012,final,il,es,il,es,10,,
2012,final,il,md,il,md,5,,
2012,final,il,ro,il,ro,6,,
2012,final,il,mk,il,mk,0,,
2012,final,il,lt,il,lt,0,,
2012,final,il,ua,il,ua,0,,
2012,final,il,cy,il,cy,3,,
2012,final,il,gr,il,gr,2,,
2012,final,il,ba,il,ba,0,,
2012,final,il,ie,il,ie,0,,
2012,final,il,is,il,is,0,,
2012,final,il,mt,il,mt,0,,
2012,final,il,fr,il,fr,0,,
2012,final,il,dk,il,dk,0,,
2012,final,il,hu,il,hu,0,,
2012,final,il,gb,il,gb,0,,
2012,final,il,no,il,no,0,,
2012,final,it,se,it,se,0,,
2012,final,it,ru,it,ru,10,,
2012,final,it,rs,it,rs,6,,
2012,final,it,az,it,az,0,,
2012,final,it,al,it,al,12,,
2012,final,it,ee,it,ee,0,,
2012,final,it,tr,it,tr,0,,
2012,final,it,de,it,de,8,,
2012,final,it,it,it,it,0,,
2012,final,it,es,it,es,0,,
2012,final,it,md,it,md,4,,
2012,final,it,ro,it,ro,7,,
2012,final,it,mk,it,mk,1,,
2012,final,it,lt,it,lt,0,,
2012,final,it,ua,it,ua,3,,
2012,final,it,cy,it,cy,5,,
2012,final,it,gr,it,gr,0,,
2012,final,it,ba,it,ba,0,,
2012,final,it,ie,it,ie,0,,
2012,final,it,is,it,is,0,,
2012,final,it,mt,it,mt,0,,
2012,final,it,fr,it,fr,0,,
2012,final,it,dk,it,dk,2,,
2012,final,it,hu,it,hu,0,,
2012,final,it,gb,it,gb,0,,
2012,final,it,no,it,no,0,,
2012,final,lv,se,lv,se,12,,
2012,final,lv,ru,lv,ru,10,,
2012,final,lv,rs,lv,rs,0,,
2012,final,lv,az,lv,az,0,,
2012,final,lv,al,lv,al,1,,
2012,final,lv,ee,lv,ee,8,,
2012,final,lv,tr,lv,tr,0,,
2012,final,lv,de,lv,de,7,,
2012,final,lv,it,lv,it,0,,
2012,final,lv,es,lv,es,0,,
2012,final,lv,md,lv,md,0,,
2012,final,lv,ro,lv,ro,0,,
2012,final,lv,mk,lv,mk,0,,
2012,final,lv,lt,lv,lt,4,,
2012,final,lv,ua,lv,ua,6,,
2012,final,lv,cy,lv,cy,0,,
2012,final,lv,gr,lv,gr,0,,
2012,final,lv,ba,lv,ba,0,,
2012,final,lv,ie,lv,ie,5,,
2012,final,lv,is,lv,is,0,,
2012,final,lv,mt,lv,mt,0,,
2012,final,lv,fr,lv,fr,3,,
2012,final,lv,dk,lv,dk,0,,
2012,final,lv,hu,lv,hu,0,,
2012,final,lv,gb,lv,gb,2,,
2012,final,lv,no,lv,no,0,,
2012,final,lt,se,lt,se,10,,
2012,final,lt,ru,lt,ru,6,,
2012,final,lt,rs,lt,rs,5,,
2012,final,lt,az,lt,az,12,,
2012,final,lt,al,lt,al,0,,
2012,final,lt,ee,lt,ee,8,,
2012,final,lt,tr,lt,tr,1,,
2012,final,lt,de,lt,de,3,,
2012,final,lt,it,lt,it,4,,
2012,final,lt,es,lt,es,0,,
2012,final,lt,md,lt,md,0,,
2012,final,lt,ro,lt,ro,0,,
2012,final,lt,mk,lt,mk,0,,
2012,final,lt,lt,lt,lt,0,,
2012,final,lt,ua,lt,ua,2,,
2012,final,lt,cy,lt,cy,0,,
2012,final,lt,gr,lt,gr,0,,
2012,final,lt,ba,lt,ba,0,,
2012,final,lt,ie,lt,ie,0,,
2012,final,lt,is,lt,is,0,,
2012,final,lt,mt,lt,mt,7,,
2012,final,lt,fr,lt,fr,0,,
2012,final,lt,dk,lt,dk,0,,
2012,final,lt,hu,lt,hu,0,,
2012,final,lt,gb,lt,gb,0,,
2012,final,lt,no,lt,no,0,,
2012,final,mt,se,mt,se,6,,
2012,final,mt,ru,mt,ru,3,,
2012,final,mt,rs,mt,rs,5,,
2012,final,mt,az,mt,az,12,,
2012,final,mt,al,mt,al,1,,
2012,final,mt,ee,mt,ee,0,,
2012,final,mt,tr,mt,tr,8,,
2012,final,mt,de,mt,de,2,,
2012,final,mt,it,mt,it,10,,
2012,final,mt,es,mt,es,0,,
2012,final,mt,md,mt,md,0,,
2012,final,mt,ro,mt,ro,0,,
2012,final,mt,mk,mt,mk,0,,
2012,final,mt,lt,mt,lt,4,,
2012,final,mt,ua,mt,ua,7,,
2012,final,mt,cy,mt,cy,0,,
2012,final,mt,gr,mt,gr,0,,
2012,final,mt,ba,mt,ba,0,,
2012,final,mt,ie,mt,ie,0,,
2012,final,mt,is,mt,is,0,,
2012,final,mt,mt,mt,mt,0,,
2012,final,mt,fr,mt,fr,0,,
2012,final,mt,dk,mt,dk,0,,
2012,final,mt,hu,mt,hu,0,,
2012,final,mt,gb,mt,gb,0,,
2012,final,mt,no,mt,no,0,,
2012,final,md,se,md,se,7,,
2012,final,md,ru,md,ru,6,,
2012,final,md,rs,md,rs,3,,
2012,final,md,az,md,az,10,,
2012,final,md,al,md,al,0,,
2012,final,md,ee,md,ee,2,,
2012,final,md,tr,md,tr,0,,
2012,final,md,de,md,de,0,,
2012,final,md,it,md,it,5,,
2012,final,md,es,md,es,0,,
2012,final,md,md,md,md,0,,
2012,final,md,ro,md,ro,12,,
2012,final,md,mk,md,mk,0,,
2012,final,md,lt,md,lt,0,,
2012,final,md,ua,md,ua,8,,
2012,final,md,cy,md,cy,0,,
2012,final,md,gr,md,gr,4,,
2012,final,md,ba,md,ba,0,,
2012,final,md,ie,md,ie,0,,
2012,final,md,is,md,is,0,,
2012,final,md,mt,md,mt,0,,
2012,final,md,fr,md,fr,0,,
2012,final,md,dk,md,dk,0,,
2012,final,md,hu,md,hu,1,,
2012,final,md,gb,md,gb,0,,
2012,final,md,no,md,no,0,,
2012,final,me,se,me,se,7,,
2012,final,me,ru,me,ru,4,,
2012,final,me,rs,me,rs,12,,
2012,final,me,az,me,az,5,,
2012,final,me,al,me,al,10,,
2012,final,me,ee,me,ee,0,,
2012,final,me,tr,me,tr,0,,
2012,final,me,de,me,de,0,,
2012,final,me,it,me,it,2,,
2012,final,me,es,me,es,0,,
2012,final,me,md,me,md,3,,
2012,final,me,ro,me,ro,0,,
2012,final,me,mk,me,mk,8,,
2012,final,me,lt,me,lt,1,,
2012,final,me,ua,me,ua,0,,
2012,final,me,cy,me,cy,0,,
2012,final,me,gr,me,gr,0,,
2012,final,me,ba,me,ba,6,,
2012,final,me,ie,me,ie,0,,
2012,final,me,is,me,is,0,,
2012,final,me,mt,me,mt,0,,
2012,final,me,fr,me,fr,0,,
2012,final,me,dk,me,dk,0,,
2012,final,me,hu,me,hu,0,,
2012,final,me,gb,me,gb,0,,
2012,final,me,no,me,no,0,,
2012,final,nl,se,nl,se,12,,
2012,final,nl,ru,nl,ru,4,,
2012,final,nl,rs,nl,rs,10,,
2012,final,nl,az,nl,az,0,,
2012,final,nl,al,nl,al,0,,
2012,final,nl,ee,nl,ee,7,,
2012,final,nl,tr,nl,tr,8,,
2012,final,nl,de,nl,de,2,,
2012,final,nl,it,nl,it,0,,
2012,final,nl,es,nl,es,6,,
2012,final,nl,md,nl,md,0,,
2012,final,nl,ro,nl,ro,0,,
2012,final,nl,mk,nl,mk,0,,
2012,final,nl,lt,nl,lt,1,,
2012,final,nl,ua,nl,ua,0,,
2012,final,nl,cy,nl,cy,0,,
2012,final,nl,gr,nl,gr,0,,
2012,final,nl,ba,nl,ba,0,,
2012,final,nl,ie,nl,ie,5,,
2012,final,nl,is,nl,is,0,,
2012,final,nl,mt,nl,mt,0,,
2012,final,nl,fr,nl,fr,0,,
2012,final,nl,dk,nl,dk,0,,
2012,final,nl,hu,nl,hu,0,,
2012,final,nl,gb,nl,gb,0,,
2012,final,nl,no,nl,no,3,,
2012,final,mk,se,mk,se,6,,
2012,final,mk,ru,mk,ru,4,,
2012,final,mk,rs,mk,rs,10,,
2012,final,mk,az,mk,az,2,,
2012,final,mk,al,mk,al,12,,
2012,final,mk,ee,mk,ee,0,,
2012,final,mk,tr,mk,tr,8,,
2012,final,mk,de,mk,de,0,,
2012,final,mk,it,mk,it,5,,
2012,final,mk,es,mk,es,0,,
2012,final,mk,md,mk,md,0,,
2012,final,mk,ro,mk,ro,0,,
2012,final,mk,mk,mk,mk,0,,
2012,final,mk,lt,mk,lt,0,,
2012,final,mk,ua,mk,ua,3,,
2012,final,mk,cy,mk,cy,0,,
2012,final,mk,gr,mk,gr,0,,
2012,final,mk,ba,mk,ba,7,,
2012,final,mk,ie,mk,ie,0,,
2012,final,mk,is,mk,is,0,,
2012,final,mk,mt,mk,mt,1,,
2012,final,mk,fr,mk,fr,0,,
2012,final,mk,dk,mk,dk,0,,
2012,final,mk,hu,mk,hu,0,,
2012,final,mk,gb,mk,gb,0,,
2012,final,mk,no,mk,no,0,,
2012,final,no,se,no,se,12,,
2012,final,no,ru,no,ru,8,,
2012,final,no,rs,no,rs,10,,
2012,final,no,az,no,az,0,,
2012,final,no,al,no,al,0,,
2012,final,no,ee,no,ee,7,,
2012,final,no,tr,no,tr,0,,
2012,final,no,de,no,de,3,,
2012,final,no,it,no,it,4,,
2012,final,no,es,no,es,0,,
2012,final,no,md,no,md,0,,
2012,final,no,ro,no,ro,0,,
2012,final,no,mk,no,mk,0,,
2012,final,no,lt,no,lt,6,,
2012,final,no,ua,no,ua,1,,
2012,final,no,cy,no,cy,0,,
2012,final,no,gr,no,gr,0,,
2012,final,no,ba,no,ba,0,,
2012,final,no,ie,no,ie,0,,
2012,final,no,is,no,is,5,,
2012,final,no,mt,no,mt,0,,
2012,final,no,fr,no,fr,0,,
2012,final,no,dk,no,dk,2,,
2012,final,no,hu,no,hu,0,,
2012,final,no,gb,no,gb,0,,
2012,final,no,no,no,no,0,,
2012,final,pt,se,pt,se,3,,
2012,final,pt,ru,pt,ru,8,,
2012,final,pt,rs,pt,rs,5,,
2012,final,pt,az,pt,az,0,,
2012,final,pt,al,pt,al,0,,
2012,final,pt,ee,pt,ee,7,,
2012,final,pt,tr,pt,tr,0,,
2012,final,pt,de,pt,de,10,,
2012,final,pt,it,pt,it,2,,
2012,final,pt,es,pt,es,12,,
2012,final,pt,md,pt,md,6,,
2012,final,pt,ro,pt,ro,4,,
2012,final,pt,mk,pt,mk,0,,
2012,final,pt,lt,pt,lt,0,,
2012,final,pt,ua,pt,ua,1,,
2012,final,pt,cy,pt,cy,0,,
2012,final,pt,gr,pt,gr,0,,
2012,final,pt,ba,pt,ba,0,,
2012,final,pt,ie,pt,ie,0,,
2012,final,pt,is,pt,is,0,,
2012,final,pt,mt,pt,mt,0,,
2012,final,pt,fr,pt,fr,0,,
2012,final,pt,dk,pt,dk,0,,
2012,final,pt,hu,pt,hu,0,,
2012,final,pt,gb,pt,gb,0,,
2012,final,pt,no,pt,no,0,,
2012,final,ro,se,ro,se,10,,
2012,final,ro,ru,ro,ru,4,,
2012,final,ro,rs,ro,rs,5,,
2012,final,ro,az,ro,az,0,,
2012,final,ro,al,ro,al,1,,
2012,final,ro,ee,ro,ee,0,,
2012,final,ro,tr,ro,tr,3,,
2012,final,ro,de,ro,de,0,,
2012,final,ro,it,ro,it,0,,
2012,final,ro,es,ro,es,6,,
2012,final,ro,md,ro,md,12,,
2012,final,ro,ro,ro,ro,0,,
2012,final,ro,mk,ro,mk,0,,
2012,final,ro,lt,ro,lt,0,,
2012,final,ro,ua,ro,ua,0,,
2012,final,ro,cy,ro,cy,2,,
2012,final,ro,gr,ro,gr,8,,
2012,final,ro,ba,ro,ba,0,,
2012,final,ro,ie,ro,ie,0,,
2012,final,ro,is,ro,is,0,,
2012,final,ro,mt,ro,mt,0,,
2012,final,ro,fr,ro,fr,0,,
2012,final,ro,dk,ro,dk,0,,
2012,final,ro,hu,ro,hu,7,,
2012,final,ro,gb,ro,gb,0,,
2012,final,ro,no,ro,no,0,,
2012,final,ru,se,ru,se,12,,
2012,final,ru,ru,ru,ru,0,,
2012,final,ru,rs,ru,rs,4,,
2012,final,ru,az,ru,az,10,,
2012,final,ru,al,ru,al,0,,
2012,final,ru,ee,ru,ee,6,,
2012,final,ru,tr,ru,tr,0,,
2012,final,ru,de,ru,de,0,,
2012,final,ru,it,ru,it,0,,
2012,final,ru,es,ru,es,0,,
2012,final,ru,md,ru,md,7,,
2012,final,ru,ro,ru,ro,1,,
2012,final,ru,mk,ru,mk,0,,
2012,final,ru,lt,ru,lt,5,,
2012,final,ru,ua,ru,ua,8,,
2012,final,ru,cy,ru,cy,2,,
2012,final,ru,gr,ru,gr,3,,
2012,final,ru,ba,ru,ba,0,,
2012,final,ru,ie,ru,ie,0,,
2012,final,ru,is,ru,is,0,,
2012,final,ru,mt,ru,mt,0,,
2012,final,ru,fr,ru,fr,0,,
2012,final,ru,dk,ru,dk,0,,
2012,final,ru,hu,ru,hu,0,,
2012,final,ru,gb,ru,gb,0,,
2012,final,ru,no,ru,no,0,,
2012,final,sm,se,sm,se,3,,
2012,final,sm,ru,sm,ru,10,,
2012,final,sm,rs,sm,rs,6,,
2012,final,sm,az,sm,az,4,,
2012,final,sm,al,sm,al,12,,
2012,final,sm,ee,sm,ee,0,,
2012,final,sm,tr,sm,tr,5,,
2012,final,sm,de,sm,de,0,,
2012,final,sm,it,sm,it,7,,
2012,final,sm,es,sm,es,1,,
2012,final,sm,md,sm,md,8,,
2012,final,sm,ro,sm,ro,0,,
2012,final,sm,mk,sm,mk,0,,
2012,final,sm,lt,sm,lt,0,,
2012,final,sm,ua,sm,ua,0,,
2012,final,sm,cy,sm,cy,0,,
2012,final,sm,gr,sm,gr,0,,
2012,final,sm,ba,sm,ba,0,,
2012,final,sm,ie,sm,ie,0,,
2012,final,sm,is,sm,is,0,,
2012,final,sm,mt,sm,mt,2,,
2012,final,sm,fr,sm,fr,0,,
2012,final,sm,dk,sm,dk,0,,
2012,final,sm,hu,sm,hu,0,,
2012,final,sm,gb,sm,gb,0,,
2012,final,sm,no,sm,no,0,,
2012,final,rs,se,rs,se,10,,
2012,final,rs,ru,rs,ru,7,,
2012,final,rs,rs,rs,rs,0,,
2012,final,rs,az,rs,az,3,,
2012,final,rs,al,rs,al,1,,
2012,final,rs,ee,rs,ee,0,,
2012,final,rs,tr,rs,tr,0,,
2012,final,rs,de,rs,de,0,,
2012,final,rs,it,rs,it,0,,
2012,final,rs,es,rs,es,0,,
2012,final,rs,md,rs,md,0,,
2012,final,rs,ro,rs,ro,0,,
2012,final,rs,mk,rs,mk,12,,
2012,final,rs,lt,rs,lt,0,,
2012,final,rs,ua,rs,ua,0,,
2012,final,rs,cy,rs,cy,8,,
2012,final,rs,gr,rs,gr,4,,
2012,final,rs,ba,rs,ba,5,,
2012,final,rs,ie,rs,ie,0,,
2012,final,rs,is,rs,is,0,,
2012,final,rs,mt,rs,mt,6,,
2012,final,rs,fr,rs,fr,0,,
2012,final,rs,dk,rs,dk,0,,
2012,final,rs,hu,rs,hu,2,,
2012,final,rs,gb,rs,gb,0,,
2012,final,rs,no,rs,no,0,,
2012,final,sk,se,sk,se,12,,
2012,final,sk,ru,sk,ru,3,,
2012,final,sk,rs,sk,rs,7,,
2012,final,sk,az,sk,az,6,,
2012,final,sk,al,sk,al,0,,
2012,final,sk,ee,sk,ee,10,,
2012,final,sk,tr,sk,tr,0,,
2012,final,sk,de,sk,de,0,,
2012,final,sk,it,sk,it,5,,
2012,final,sk,es,sk,es,0,,
2012,final,sk,md,sk,md,0,,
2012,final,sk,ro,sk,ro,0,,
2012,final,sk,mk,sk,mk,1,,
2012,final,sk,lt,sk,lt,0,,
2012,final,sk,ua,sk,ua,0,,
2012,final,sk,cy,sk,cy,0,,
2012,final,sk,gr,sk,gr,0,,
2012,final,sk,ba,sk,ba,2,,
2012,final,sk,ie,sk,ie,0,,
2012,final,sk,is,sk,is,4,,
2012,final,sk,mt,sk,mt,0,,
2012,final,sk,fr,sk,fr,0,,
2012,final,sk,dk,sk,dk,0,,
2012,final,sk,hu,sk,hu,8,,
2012,final,sk,gb,sk,gb,0,,
2012,final,sk,no,sk,no,0,,
2012,final,si,se,si,se,10,,
2012,final,si,ru,si,ru,8,,
2012,final,si,rs,si,rs,12,,
2012,final,si,az,si,az,0,,
2012,final,si,al,si,al,3,,
2012,final,si,ee,si,ee,0,,
2012,final,si,tr,si,tr,0,,
2012,final,si,de,si,de,2,,
2012,final,si,it,si,it,5,,
2012,final,si,es,si,es,0,,
2012,final,si,md,si,md,1,,
2012,final,si,ro,si,ro,0,,
2012,final,si,mk,si,mk,6,,
2012,final,si,lt,si,lt,0,,
2012,final,si,ua,si,ua,0,,
2012,final,si,cy,si,cy,0,,
2012,final,si,gr,si,gr,0,,
2012,final,si,ba,si,ba,7,,
2012,final,si,ie,si,ie,0,,
2012,final,si,is,si,is,4,,
2012,final,si,mt,si,mt,0,,
2012,final,si,fr,si,fr,0,,
2012,final,si,dk,si,dk,0,,
2012,final,si,hu,si,hu,0,,
2012,final,si,gb,si,gb,0,,
2012,final,si,no,si,no,0,,
2012,final,es,se,es,se,12,,
2012,final,es,ru,es,ru,8,,
2012,final,es,rs,es,rs,0,,
2012,final,es,az,es,az,0,,
2012,final,es,al,es,al,0,,
2012,final,es,ee,es,ee,6,,
2012,final,es,tr,es,tr,0,,
2012,final,es,de,es,de,3,,
2012,final,es,it,es,it,1,,
2012,final,es,es,es,es,0,,
2012,final,es,md,es,md,7,,
2012,final,es,ro,es,ro,10,,
2012,final,es,mk,es,mk,0,,
2012,final,es,lt,es,lt,0,,
2012,final,es,ua,es,ua,2,,
2012,final,es,cy,es,cy,5,,
2012,final,es,gr,es,gr,0,,
2012,final,es,ba,es,ba,0,,
2012,final,es,ie,es,ie,0,,
2012,final,es,is,es,is,4,,
2012,final,es,mt,es,mt,0,,
2012,final,es,fr,es,fr,0,,
2012,final,es,dk,es,dk,0,,
2012,final,es,hu,es,hu,0,,
2012,final,es,gb,es,gb,0,,
2012,final,es,no,es,no,0,,
2012,final,se,se,se,se,0,,
2012,final,se,ru,se,ru,7,,
2012,final,se,rs,se,rs,10,,
2012,final,se,az,se,az,0,,
2012,final,se,al,se,al,1,,
2012,final,se,ee,se,ee,8,,
2012,final,se,tr,se,tr,6,,
2012,final,se,de,se,de,0,,
2012,final,se,it,se,it,0,,
2012,final,se,es,se,es,4,,
2012,final,se,md,se,md,0,,
2012,final,se,ro,se,ro,0,,
2012,final,se,mk,se,mk,0,,
2012,final,se,lt,se,lt,0,,
2012,final,se,ua,se,ua,0,,
2012,final,se,cy,se,cy,12,,
2012,final,se,gr,se,gr,0,,
2012,final,se,ba,se,ba,0,,
2012,final,se,ie,se,ie,5,,
2012,final,se,is,se,is,0,,
2012,final,se,mt,se,mt,0,,
2012,final,se,fr,se,fr,2,,
2012,final,se,dk,se,dk,0,,
2012,final,se,hu,se,hu,0,,
2012,final,se,gb,se,gb,0,,
2012,final,se,no,se,no,3,,
2012,final,ch,se,ch,se,7,,
2012,final,ch,ru,ch,ru,0,,
2012,final,ch,rs,ch,rs,10,,
2012,final,ch,az,ch,az,0,,
2012,final,ch,al,ch,al,12,,
2012,final,ch,ee,ch,ee,0,,
2012,final,ch,tr,ch,tr,3,,
2012,final,ch,de,ch,de,4,,
2012,final,ch,it,ch,it,5,,
2012,final,ch,es,ch,es,8,,
2012,final,ch,md,ch,md,2,,
2012,final,ch,ro,ch,ro,0,,
2012,final,ch,mk,ch,mk,0,,
2012,final,ch,lt,ch,lt,0,,
2012,final,ch,ua,ch,ua,0,,
2012,final,ch,cy,ch,cy,0,,
2012,final,ch,gr,ch,gr,0,,
2012,final,ch,ba,ch,ba,1,,
2012,final,ch,ie,ch,ie,0,,
2012,final,ch,is,ch,is,0,,
2012,final,ch,mt,ch,mt,0,,
2012,final,ch,fr,ch,fr,6,,
2012,final,ch,dk,ch,dk,0,,
2012,final,ch,hu,ch,hu,0,,
2012,final,ch,gb,ch,gb,0,,
2012,final,ch,no,ch,no,0,,
2012,final,tr,se,tr,se,6,,
2012,final,tr,ru,tr,ru,7,,
2012,final,tr,rs,tr,rs,0,,
2012,final,tr,az,tr,az,12,,
2012,final,tr,al,tr,al,5,,
2012,final,tr,ee,tr,ee,0,,
2012,final,tr,tr,tr,tr,0,,
2012,final,tr,de,tr,de,0,,
2012,final,tr,it,tr,it,0,,
2012,final,tr,es,tr,es,0,,
2012,final,tr,md,tr,md,0,,
2012,final,tr,ro,tr,ro,4,,
2012,final,tr,mk,tr,mk,8,,
2012,final,tr,lt,tr,lt,0,,
2012,final,tr,ua,tr,ua,0,,
2012,final,tr,cy,tr,cy,0,,
2012,final,tr,gr,tr,gr,3,,
2012,final,tr,ba,tr,ba,10,,
2012,final,tr,ie,tr,ie,0,,
2012,final,tr,is,tr,is,0,,
2012,final,tr,mt,tr,mt,2,,
2012,final,tr,fr,tr,fr,0,,
2012,final,tr,dk,tr,dk,0,,
2012,final,tr,hu,tr,hu,1,,
2012,final,tr,gb,tr,gb,0,,
2012,final,tr,no,tr,no,0,,
2012,final,ua,se,ua,se,6,,
2012,final,ua,ru,ua,ru,10,,
2012,final,ua,rs,ua,rs,2,,
2012,final,ua,az,ua,az,12,,
2012,final,ua,al,ua,al,0,,
2012,final,ua,ee,ua,ee,1,,
2012,final,ua,tr,ua,tr,0,,
2012,final,ua,de,ua,de,0,,
2012,final,ua,it,ua,it,4,,
2012,final,ua,es,ua,es,0,,
2012,final,ua,md,ua,md,8,,
2012,final,ua,ro,ua,ro,0,,
2012,final,ua,mk,ua,mk,3,,
2012,final,ua,lt,ua,lt,0,,
2012,final,ua,ua,ua,ua,0,,
2012,final,ua,cy,ua,cy,0,,
2012,final,ua,gr,ua,gr,5,,
2012,final,ua,ba,ua,ba,0,,
2012,final,ua,ie,ua,ie,0,,
2012,final,ua,is,ua,is,0,,
2012,final,ua,mt,ua,mt,7,,
2012,final,ua,fr,ua,fr,0,,
2012,final,ua,dk,ua,dk,0,,
2012,final,ua,hu,ua,hu,0,,
2012,final,ua,gb,ua,gb,0,,
2012,final,ua,no,ua,no,0,,
2012,final,gb,se,gb,se,12,,
2012,final,gb,ru,gb,ru,3,,
2012,final,gb,rs,gb,rs,0,,
2012,final,gb,az,gb,az,2,,
2012,final,gb,al,gb,al,0,,
2012,final,gb,ee,gb,ee,4,,
2012,final,gb,tr,gb,tr,1,,
2012,final,gb,de,gb,de,6,,
2012,final,gb,it,gb,it,0,,
2012,final,gb,es,gb,es,8,,
2012,final,gb,md,gb,md,0,,
2012,final,gb,ro,gb,ro,0,,
2012,final,gb,mk,gb,mk,0,,
2012,final,gb,lt,gb,lt,7,,
2012,final,gb,ua,gb,ua,0,,
2012,final,gb,cy,gb,cy,0,,
2012,final,gb,gr,gb,gr,0,,
2012,final,gb,ba,gb,ba,0,,
2012,final,gb,ie,gb,ie,10,,
2012,final,gb,is,gb,is,0,,
2012,final,gb,mt,gb,mt,5,,
2012,final,gb,fr,gb,fr,0,,
2012,final,gb,dk,gb,dk,0,,
2012,final,gb,hu,gb,hu,0,,
2012,final,gb,gb,gb,gb,0,,
2012,final,gb,no,gb,no,0,,
2012,semi-final-1,al,ru,al,ru,0,,
2012,semi-final-1,al,al,al,al,0,,
2012,semi-final-1,al,ro,al,ro,5,,
2012,semi-final-1,al,gr,al,gr,8,,
2012,semi-final-1,al,md,al,md,4,,
2012,semi-final-1,al,ie,al,ie,0,,
2012,semi-final-1,al,cy,al,cy,6,,
2012,semi-final-1,al,is,al,is,0,,
2012,semi-final-1,al,dk,al,dk,0,,
2012,semi-final-1,al,hu,al,hu,7,,
2012,semi-final-1,al,ch,al,ch,3,,
2012,semi-final-1,al,fi,al,fi,1,,
2012,semi-final-1,al,il,al,il,0,,
2012,semi-final-1,al,sm,al,sm,10,,
2012,semi-final-1,al,me,al,me,12,,
2012,semi-final-1,al,lv,al,lv,0,,
2012,semi-final-1,al,be,al,be,2,,
2012,semi-final-1,al,at,al,at,0,,
2012,semi-final-1,at,ru,at,ru,10,,
2012,semi-final-1,at,al,at,al,12,,
2012,semi-final-1,at,ro,at,ro,5,,
2012,semi-final-1,at,gr,at,gr,1,,
2012,semi-final-1,at,md,at,md,6,,
2012,semi-final-1,at,ie,at,ie,8,,
2012,semi-final-1,at,cy,at,cy,0,,
2012,semi-final-1,at,is,at,is,2,,
2012,semi-final-1,at,dk,at,dk,0,,
2012,semi-final-1,at,hu,at,hu,4,,
2012,semi-final-1,at,ch,at,ch,3,,
2012,semi-final-1,at,fi,at,fi,0,,
2012,semi-final-1,at,il,at,il,7,,
2012,semi-final-1,at,sm,at,sm,0,,
2012,semi-final-1,at,me,at,me,0,,
2012,semi-final-1,at,lv,at,lv,0,,
2012,semi-final-1,at,be,at,be,0,,
2012,semi-final-1,at,at,at,at,0,,
2012,semi-final-1,az,ru,az,ru,8,,
2012,semi-final-1,az,al,az,al,12,,
2012,semi-final-1,az,ro,az,ro,7,,
2012,semi-final-1,az,gr,az,gr,10,,
2012,semi-final-1,az,md,az,md,6,,
2012,semi-final-1,az,ie,az,ie,4,,
2012,semi-final-1,az,cy,az,cy,1,,
2012,semi-final-1,az,is,az,is,0,,
2012,semi-final-1,az,dk,az,dk,0,,
2012,semi-final-1,az,hu,az,hu,2,,
2012,semi-final-1,az,ch,az,ch,0,,
2012,semi-final-1,az,fi,az,fi,0,,
2012,semi-final-1,az,il,az,il,0,,
2012,semi-final-1,az,sm,az,sm,5,,
2012,semi-final-1,az,me,az,me,0,,
2012,semi-final-1,az,lv,az,lv,3,,
2012,semi-final-1,az,be,az,be,0,,
2012,semi-final-1,az,at,az,at,0,,
2012,semi-final-1,be,ru,be,ru,12,,
2012,semi-final-1,be,al,be,al,10,,
2012,semi-final-1,be,ro,be,ro,4,,
2012,semi-final-1,be,gr,be,gr,8,,
2012,semi-final-1,be,md,be,md,0,,
2012,semi-final-1,be,ie,be,ie,7,,
2012,semi-final-1,be,cy,be,cy,3,,
2012,semi-final-1,be,is,be,is,5,,
2012,semi-final-1,be,dk,be,dk,0,,
2012,semi-final-1,be,hu,be,hu,6,,
2012,semi-final-1,be,ch,be,ch,0,,
2012,semi-final-1,be,fi,be,fi,1,,
2012,semi-final-1,be,il,be,il,0,,
2012,semi-final-1,be,sm,be,sm,0,,
2012,semi-final-1,be,me,be,me,0,,
2012,semi-final-1,be,lv,be,lv,0,,
2012,semi-final-1,be,be,be,be,0,,
2012,semi-final-1,be,at,be,at,2,,
2012,semi-final-1,cy,ru,cy,ru,7,,
2012,semi-final-1,cy,al,cy,al,10,,
2012,semi-final-1,cy,ro,cy,ro,6,,
2012,semi-final-1,cy,gr,cy,gr,12,,
2012,semi-final-1,cy,md,cy,md,3,,
2012,semi-final-1,cy,ie,cy,ie,0,,
2012,semi-final-1,cy,cy,cy,cy,0,,
2012,semi-final-1,cy,is,cy,is,8,,
2012,semi-final-1,cy,dk,cy,dk,4,,
2012,semi-final-1,cy,hu,cy,hu,5,,
